7/16/20 173 1463793.7291020574
7/17/20 174 1536543.6195607863
7/18/20 175 1608960.6049241752
7/19/20 176 1680527.0621402499
7/20/20 177 1750699.2622199357
7/21/20 178 1818915.3996513488
7/22/20 179 1884604.7657141797
7/23/20 180 1947197.9019908258
7/24/20 181 2006137.1829472731
7/25/20 182 2060887.6465285507
7/26/20 183 2110947.7676705387
7/27/20 184 2155859.696557486
7/28/20 185 2195218.489244069
7/29/20 186 2228680.205167903
7/30/20 187 2255968.515793294
7/31/20 188 2276879.605239326
8/1/20 189 2291284.7268773643
8/2/20 190 2299131.4996796916
8/3/20 191 2300442.9968265365
8/4/20 192 2295315.0844477313
8/5/20 193 2283912.066019676
8/6/20 194 2266461.0217536027
8/7/20 195 2243245.065346594
8/8/20 196 2214595.825914754
8/9/20 197 2180885.1425412656
8/10/20 198 2142516.842282164
8/11/20 199 2099918.40350319
8/12/20 200 2053532.8410869248
8/13/20 201 2003811.048947203
8/14/20 202 1951204.7613665445
8/15/20 203 1896160.2239477383
8/16/20 204 1839112.6193229565
8/17/20 205 1780481.3226014022
8/18/20 206 1720665.984091505
8/19/20 207 1660043.410992895
8/20/20 208 1598965.2395984542
8/21/20 209 1537756.3102990873
8/22/20 210 1476713.6689313794
8/23/20 211 1416106.0677741882
8/24/20 212 1356174.3663909577
8/25/20 213 1297131.6214386143
8/26/20 214 1239164.1537744573
8/27/20 215 1182432.6211398037
8/28/20 216 1127073.3801582865
8/29/20 217 1073199.9691436018
8/30/20 218 1020904.6955911289
8/31/20 219 970260.2910499378
9/1/20 220 921321.5934840749
9/2/20 221 874127.2316133018
9/3/20 222 828701.2142977336
9/4/20 223 785054.5328904159
9/5/20 224 743186.6773256975
9/6/20 225 703087.0661994292
9/7/20 226 664736.3414808648
9/8/20 227 628107.637475399
9/9/20 228 593167.7164073644
9/10/20 229 559878.0015653443
9/11/20 230 528195.6389852293
9/12/20 231 498074.1559882507
9/13/20 232 469464.4186027479
9/14/20 233 442315.20497646346
9/15/20 234 416573.8601868351
9/16/20 235 392186.82701050333
9/17/20 236 369100.08469415637
9/18/20 237 347259.63261264766
9/19/20 238 326611.72487518226
9/20/20 239 307103.2895481022
9/21/20 240 288682.0487490895
9/22/20 241 271296.852386901
9/23/20 242 254897.78517825878
9/24/20 243 239436.19892209893
9/25/20 244 224864.9884996818
9/26/20 245 211138.65397577515
9/27/20 246 198213.26485446582
9/28/20 247 186046.58995363922
9/29/20 248 174598.039029138
9/30/20 249 163828.71538934665
10/1/20 250 153701.36839772415
10/2/20 251 144180.44288099025
10/3/20 252 135232.01932967515
10/4/20 253 126823.77988994027
10/5/20 254 118924.97099630303
10/6/20 255 111506.35184359254
10/7/20 256 104540.15896631901
10/8/20 257 98000.07110147802
10/9/20 258 91861.13654142116
10/10/20 259 86099.72530418413
10/11/20 260 80693.480359196
10/12/20 261 75621.2656422285
10/13/20 262 70863.10662058089
10/14/20 263 66400.14064931986
10/15/20 264 62214.565042523274
10/16/20 265 58289.59598928922
10/17/20 266 54609.399549931906
10/18/20 267 51159.06538387035
10/19/20 268 47924.54187621909
10/20/20 269 44892.59422460818
10/21/20 270 42050.77256441708
10/22/20 271 39387.34990259574
10/23/20 272 36891.337736606925
10/24/20 273 34552.392828083415
10/25/20 274 32360.757658050497
10/26/20 275 30307.230926890505
10/27/20 276 28383.24870644154
10/28/20 277 26580.73292709528
10/29/20 278 24892.09301483356
10/30/20 279 23310.210849564737
10/31/20 280 21828.38852475465
11/1/20 281 20440.35798718316
11/2/20 282 19140.238879764962
11/3/20 283 17922.504116642715
11/4/20 284 16781.991466145784
11/5/20 285 15713.819587015896
11/6/20 286 14713.428500488078
11/7/20 287 13776.537889061734
11/8/20 288 12899.13235264945
11/9/20 289 12077.453872147516
11/10/20 290 11308.004822443876
11/11/20 291 10587.465095432452
11/12/20 292 9912.750580008682
11/13/20 293 9280.95288547876
11/14/20 294 8689.347102454498
11/15/20 295 8135.391660324462
11/16/20 296 7616.688231370294
11/17/20 297 7131.013181400218
11/18/20 298 6676.251551959427
11/19/20 299 6250.455278715666
11/20/20 300 5851.794534233866
11/21/20 301 5478.522641883157
